talk_id,name,title,description,url,duration,film_date,published_date,number_of_words,languages,comments,views,main_speaker,speaker_occupation,num_speaker,speed_of_speech,event,event_type,related_talks,tags,ratings,beautiful,confusing,courageous,fascinating,funny,informative,ingenious,inspiring,jaw-dropping,longwinded,ok,obnoxious,persuasive,unconvincing
875,Iain Hutchison: Saving faces: A facial surgeon's craft,Saving faces: A facial surgeon's craft,"Maxillofacial surgeon Iain Hutchison works with people whose faces have been severely disfigured. By pushing to improve surgical techniques, he helps to improve their lives; and by commissioning their portraits, he celebrates their humanity. NOTE: This talk contains images of disfigured and badly injured faces that may be disturbing -- and Hutchison provides thoughtful answers as to why a disfigured face can shock us so deeply. Squeamish? Hide your screen from 12:10 - 13:19, but do keep listening. Portraits shown in this talk come from Mark Gilbert.","https://www.ted.com/talks/iain_hutchison_saving_faces
",15.9,2010-07-14,2011-02-22,2711,24,38,620073,Iain Hutchison,Facial surgeon,1,170.50314465408803,TEDGlobal 2010,global,"[473, 534, 539, 1421, 2206]","['Surgery', 'body language', 'community', 'culture', 'design', 'medical research', 'science', 'science and art']","[{'id': 3, 'name': 'Courageous', 'count': 67}, {'id': 10, 'name': 'Inspiring', 'count': 104}, {'id': 8, 'name': 'Informative', 'count': 179}, {'id': 9, 'name': 'Ingenious', 'count': 34}, {'id': 22, 'name': 'Fascinating', 'count': 169}, {'id': 23, 'name': 'Jaw-dropping', 'count': 93}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 5}]",16.0,8.0,67.0,169.0,3.0,179.0,34.0,104.0,93.0,11.0,31.0,6.0,43.0,5.0
876,Elizabeth Lindsey: Curating humanity's heritage,Curating humanity's heritage,"It's been said that when an elder dies, it's as if a library is burned. Anthropologist Elizabeth Lindsey, a National Geographic Fellow, collects the deep cultural knowledge passed down as stories and lore.","https://www.ted.com/talks/elizabeth_lindsey_curating_humanity_s_heritage
",10.216666666666667,2010-12-08,2011-02-23,1001,30,555,439180,Elizabeth Lindsey,"Explorer, ethnographer",1,97.97716150081565,TEDWomen 2010,women,[],"['anthropology', 'storytelling']","[{'id': 21, 'name': 'Unconvincing', 'count': 58}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 38}, {'id': 25, 'name': 'OK', 'count': 45}, {'id': 24, 'name': 'Persuasive', 'count': 36}, {'id': 3, 'name': 'Courageous', 'count': 46}, {'id': 26, 'name': 'Obnoxious', 'count': 71}, {'id': 1, 'name': 'Beautiful', 'count': 173}, {'id': 10, 'name': 'Inspiring', 'count': 178}, {'id': 8, 'name': 'Informative', 'count': 36}, {'id': 22, 'name': 'Fascinating', 'count': 50}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 11}]",173.0,16.0,46.0,50.0,12.0,36.0,11.0,178.0,13.0,38.0,45.0,71.0,36.0,58.0
877,Danny Hillis: Understanding cancer through proteomics,Understanding cancer through proteomics,"Danny Hills makes a case for the next frontier of cancer research: proteomics, the study of proteins in the body. As Hillis explains it, genomics shows us a list of the ingredients of the body -- while proteomics shows us what those ingredients produce. Understanding what's going on in your body at the protein level may lead to a new understanding of how cancer happens.","https://www.ted.com/talks/danny_hillis_two_frontiers_of_cancer_treatment
",19.916666666666668,2010-10-26,2011-02-24,3436,23,82,420269,Danny Hillis,Computer theorist,1,172.51882845188283,TEDMED 2010,med,"[31, 120, 314, 360, 372, 426, 611, 687, 971, 996, 1014, 1020, 1046, 1089, 1107, 1128, 1288, 1328, 1357, 1544, 1653, 1736, 1842, 1853, 2016, 2183, 2205, 2207, 2216, 2295, 2343, 2378, 2494, 2521, 2543]","['TED Brain Trust', 'cancer', 'genetics', 'medical research']","[{'id': 25, 'name': 'OK', 'count': 39}, {'id': 8, 'name': 'Informative', 'count': 161}, {'id': 10, 'name': 'Inspiring', 'count': 84}, {'id': 22, 'name': 'Fascinating', 'count': 143}, {'id': 23, 'name': 'Jaw-dropping', 'count': 41}, {'id': 1, 'name': 'Beautiful', 'count': 5}, {'id': 3, 'name': 'Courageous', 'count': 24}, {'id': 24, 'name': 'Persuasive', 'count': 107}, {'id': 9, 'name': 'Ingenious', 'count': 150}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 15}, {'id': 7, 'name': 'Funny', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 5}]",5.0,5.0,24.0,143.0,11.0,161.0,150.0,84.0,41.0,18.0,39.0,4.0,107.0,15.0
878,"Ahn Trio: A modern take on piano, violin, cello","A modern take on piano, violin, cello","The three Ahn sisters (cellist Maria, pianist Lucia, violinist Angella) breathe new life into the piano trio with their passionate musicmaking. At TEDWomen, they start with the bright and poppy ""Skylife,"" by David Balakrishnan, then play a gorgeous, slinky version of ""Oblivion,"" by Astor Piazzolla.","https://www.ted.com/talks/ahn_trio_a_modern_take_on_piano_violin_cello
",9.416666666666666,2010-12-08,2011-02-25,120,36,97,746852,Ahn Trio,Piano trio,1,12.743362831858407,TEDWomen 2010,women,"[149, 216, 246, 587, 707, 946, 1032, 1052, 1224, 1248, 1306, 1347, 1512, 1540, 1775, 1877, 2000, 2081, 2382, 2516]","['entertainment', 'live music', 'music', 'performance']","[{'id': 1, 'name': 'Beautiful', 'count': 466}, {'id': 10, 'name': 'Inspiring', 'count': 156}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 22, 'name': 'Fascinating', 'count': 111}, {'id': 23, 'name': 'Jaw-dropping', 'count': 80}, {'id': 25, 'name': 'OK', 'count': 43}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 9, 'name': 'Ingenious', 'count': 21}, {'id': 24, 'name': 'Persuasive', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 8, 'name': 'Informative', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 8}]",466.0,12.0,18.0,111.0,8.0,3.0,21.0,156.0,80.0,13.0,43.0,15.0,6.0,19.0
879,Wadah Khanfar: A historic moment in the Arab world,A historic moment in the Arab world,"As a democratic revolution led by tech-empowered young people sweeps the Arab world, Wadah Khanfar, the head of Al Jazeera, shares a profoundly optimistic view of what's happening in Egypt, Tunisia, Libya and beyond -- at this powerful moment when people realized they could step out of their houses and ask for change.","https://www.ted.com/talks/wadah_khanfar_a_historic_moment_in_the_arab_world
",17.2,2011-03-02,2011-03-02,2320,32,163,922923,Wadah Khanfar,Journalist,1,134.88372093023256,TED2011,main,"[11, 881, 1246]","['Egypt', 'Middle East', 'global issues', 'iraq', 'media', 'politics', 'protests', 'technology']","[{'id': 22, 'name': 'Fascinating', 'count': 128}, {'id': 10, 'name': 'Inspiring', 'count': 666}, {'id': 1, 'name': 'Beautiful', 'count': 128}, {'id': 3, 'name': 'Courageous', 'count': 227}, {'id': 8, 'name': 'Informative', 'count': 217}, {'id': 24, 'name': 'Persuasive', 'count': 194}, {'id': 9, 'name': 'Ingenious', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 78}, {'id': 21, 'name': 'Unconvincing', 'count': 24}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 4}]",128.0,9.0,227.0,128.0,4.0,217.0,31.0,666.0,78.0,19.0,42.0,16.0,194.0,24.0
880,JR: My wish: Use art to turn the world inside out,My wish: Use art to turn the world inside out,"French street artist JR uses his camera to show the world its true face, by pasting photos of the human face across massive canvases. At TED2011, he makes his audacious TED Prize wish: to use art to turn the world inside out.","https://www.ted.com/talks/jr_s_ted_prize_wish_use_art_to_turn_the_world_inside_out
",24.15,2011-03-02,2011-03-04,3349,38,378,2626483,JR,Street artist,1,138.67494824016563,TED2011,main,"[11, 1235, 1305]","['TED Prize', 'activism', 'art', 'community', 'photography']","[{'id': 23, 'name': 'Jaw-dropping', 'count': 386}, {'id': 3, 'name': 'Courageous', 'count': 523}, {'id': 9, 'name': 'Ingenious', 'count': 402}, {'id': 10, 'name': 'Inspiring', 'count': 1335}, {'id': 1, 'name': 'Beautiful', 'count': 555}, {'id': 22, 'name': 'Fascinating', 'count': 433}, {'id': 24, 'name': 'Persuasive', 'count': 191}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 26, 'name': 'Obnoxious', 'count': 28}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 7, 'name': 'Funny', 'count': 87}, {'id': 8, 'name': 'Informative', 'count': 62}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 2, 'name': 'Confusing', 'count': 16}]",555.0,16.0,523.0,433.0,87.0,62.0,402.0,1335.0,386.0,19.0,50.0,28.0,191.0,27.0
881,Wael Ghonim: Inside the Egyptian revolution,Inside the Egyptian revolution,"Wael Ghonim is the Google executive who helped jumpstart Egypt's democratic revolution ... with a Facebook page memorializing a victim of the regime's violence. Speaking at TEDxCairo, he tells the inside story of the past two months, when everyday Egyptians showed that ""the power of the people is stronger than the people in power.""","https://www.ted.com/talks/wael_ghonim_inside_the_egyptian_revolution
",9.85,2011-03-04,2011-03-04,1493,32,190,914212,Wael Ghonim,Internet activist and computer engineer,1,151.5736040609137,TED2011,main,"[879, 1246, 1315, 2117]","['Egypt', 'democracy', 'global issues', 'politics', 'protests', 'social change']","[{'id': 3, 'name': 'Courageous', 'count': 327}, {'id': 10, 'name': 'Inspiring', 'count': 677}, {'id': 1, 'name': 'Beautiful', 'count': 105}, {'id': 22, 'name': 'Fascinating', 'count': 125}, {'id': 23, 'name': 'Jaw-dropping', 'count': 41}, {'id': 8, 'name': 'Informative', 'count': 118}, {'id': 24, 'name': 'Persuasive', 'count': 107}, {'id': 25, 'name': 'OK', 'count': 67}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 8}]",105.0,7.0,327.0,125.0,8.0,118.0,20.0,677.0,41.0,13.0,67.0,14.0,107.0,19.0
882,Bill Gates: How state budgets are breaking US schools,How state budgets are breaking US schools,"America's school systems are funded by the 50 states. In this fiery talk, Bill Gates says that state budgets are riddled with accounting tricks that disguise the true cost of health care and pensions and weighted with worsening deficits -- with the financing of education at the losing end.","https://www.ted.com/talks/bill_gates_how_state_budgets_are_breaking_us_schools
",10.266666666666667,2011-03-03,2011-03-04,1550,35,231,1866264,Bill Gates,Philanthropist,1,150.97402597402595,TED2011,main,"[380, 616, 1211]","['aging', 'education', 'money', 'youth']","[{'id': 8, 'name': 'Informative', 'count': 690}, {'id': 24, 'name': 'Persuasive', 'count': 385}, {'id': 2, 'name': 'Confusing', 'count': 61}, {'id': 25, 'name': 'OK', 'count': 207}, {'id': 10, 'name': 'Inspiring', 'count': 124}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 3, 'name': 'Courageous', 'count': 125}, {'id': 22, 'name': 'Fascinating', 'count': 64}, {'id': 11, 'name': 'Longwinded', 'count': 53}, {'id': 21, 'name': 'Unconvincing', 'count': 108}, {'id': 26, 'name': 'Obnoxious', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 69}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 1, 'name': 'Beautiful', 'count': 15}]",15.0,61.0,125.0,64.0,9.0,690.0,28.0,124.0,69.0,53.0,207.0,31.0,385.0,108.0
883,Anthony Atala: Printing a human kidney,Printing a human kidney,"Surgeon Anthony Atala demonstrates an early-stage experiment that could someday solve the organ-donor problem: a 3D printer that uses living cells to output a transplantable kidney. Using similar technology, Dr. Atala's young patient Luke Massella received an engineered bladder 10 years ago; we meet him onstage. NOTE: This talk was given in 2011, and this field of science has developed quickly since then. Read ""Criticisms & updates"" below for more details.","https://www.ted.com/talks/anthony_atala_printing_a_human_kidney
",17.4,2011-03-03,2011-03-07,2538,27,249,2783715,Anthony Atala,Surgeon,1,145.86206896551727,TED2011,main,"[120, 598, 914, 936, 958, 977, 1135, 1251, 1288, 1328, 1394, 1635, 1681, 1685, 1868, 2059, 2139, 2227, 2521]","['Surgery', 'health care', 'invention', 'medical research', 'prosthetics']","[{'id': 8, 'name': 'Informative', 'count': 396}, {'id': 10, 'name': 'Inspiring', 'count': 544}, {'id': 3, 'name': 'Courageous', 'count': 111}, {'id': 23, 'name': 'Jaw-dropping', 'count': 873}, {'id': 22, 'name': 'Fascinating', 'count': 635}, {'id': 9, 'name': 'Ingenious', 'count': 457}, {'id': 24, 'name': 'Persuasive', 'count': 49}, {'id': 1, 'name': 'Beautiful', 'count': 91}, {'id': 25, 'name': 'OK', 'count': 38}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 21, 'name': 'Unconvincing', 'count': 14}]",91.0,10.0,111.0,635.0,6.0,396.0,457.0,544.0,873.0,9.0,38.0,17.0,49.0,14.0
884,Courtney E. Martin: This isn't her mother's feminism,This isn't her mother's feminism,"Blogger Courtney E. Martin examines the perennially loaded word ""feminism"" in this personal and heartfelt talk. She talks through the three essential paradoxes of her generation's quest to define the term for themselves.","https://www.ted.com/talks/courtney_martin_reinventing_feminism
",11.433333333333334,2010-12-10,2011-03-08,1747,29,202,953671,Courtney E. Martin,Journalist,1,152.798833819242,TEDWomen 2010,women,"[2001, 2430]","['culture', 'feminism', 'history', 'identity', 'women', 'writing']","[{'id': 3, 'name': 'Courageous', 'count': 173}, {'id': 10, 'name': 'Inspiring', 'count': 514}, {'id': 22, 'name': 'Fascinating', 'count': 70}, {'id': 8, 'name': 'Informative', 'count': 82}, {'id': 24, 'name': 'Persuasive', 'count': 118}, {'id': 11, 'name': 'Longwinded', 'count': 64}, {'id': 26, 'name': 'Obnoxious', 'count': 125}, {'id': 1, 'name': 'Beautiful', 'count': 183}, {'id': 7, 'name': 'Funny', 'count': 73}, {'id': 23, 'name': 'Jaw-dropping', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 95}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 18}, {'id': 25, 'name': 'OK', 'count': 113}]",183.0,19.0,173.0,70.0,73.0,82.0,18.0,514.0,21.0,64.0,113.0,125.0,118.0,95.0
885,Sal Khan: Let's use video to reinvent education,Let's use video to reinvent education,"Salman Khan talks about how and why he created the remarkable Khan Academy, a carefully structured series of educational videos offering complete curricula in math and, now, other subjects. He shows the power of interactive exercises, and calls for teachers to consider flipping the traditional classroom script -- give students video lectures to watch at home, and do ""homework"" in the classroom with the teacher available to help.","https://www.ted.com/talks/salman_khan_let_s_use_video_to_reinvent_education
",20.45,2011-03-02,2011-03-09,3544,43,548,4609857,Sal Khan,Educator and social entrepreneur,1,173.30073349633253,TED2011,main,"[203, 380, 622, 684, 1267, 1303, 1304, 1496, 1498, 1500, 1502, 1666, 1913, 2201, 2232, 2274, 2316]","['culture', 'education', 'global issues', 'online video', 'teaching']","[{'id': 9, 'name': 'Ingenious', 'count': 1971}, {'id': 22, 'name': 'Fascinating', 'count': 1258}, {'id': 10, 'name': 'Inspiring', 'count': 2681}, {'id': 24, 'name': 'Persuasive', 'count': 918}, {'id': 8, 'name': 'Informative', 'count': 787}, {'id': 23, 'name': 'Jaw-dropping', 'count': 989}, {'id': 7, 'name': 'Funny', 'count': 258}, {'id': 25, 'name': 'OK', 'count': 172}, {'id': 3, 'name': 'Courageous', 'count': 258}, {'id': 1, 'name': 'Beautiful', 'count': 243}, {'id': 21, 'name': 'Unconvincing', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 53}, {'id': 11, 'name': 'Longwinded', 'count': 42}]",243.0,29.0,258.0,1258.0,258.0,787.0,1971.0,2681.0,989.0,42.0,172.0,53.0,918.0,45.0
886,Deb Roy: The birth of a word,The birth of a word,"MIT researcher Deb Roy wanted to understand how his infant son learned language -- so he wired up his house with videocameras to catch every moment (with exceptions) of his son's life, then parsed 90,000 hours of home video to watch ""gaaaa"" slowly turn into ""water."" Astonishing, data-rich research with deep implications for how we learn.","https://www.ted.com/talks/deb_roy_the_birth_of_a_word
",19.866666666666667,2011-03-04,2011-03-10,2914,33,370,2475423,Deb Roy,Cognitive scientist,1,146.6778523489933,TED2011,main,[404],"['brain', 'children', 'language', 'time']","[{'id': 23, 'name': 'Jaw-dropping', 'count': 970}, {'id': 24, 'name': 'Persuasive', 'count': 85}, {'id': 9, 'name': 'Ingenious', 'count': 832}, {'id': 10, 'name': 'Inspiring', 'count': 588}, {'id': 8, 'name': 'Informative', 'count': 583}, {'id': 1, 'name': 'Beautiful', 'count': 391}, {'id': 22, 'name': 'Fascinating', 'count': 1330}, {'id': 25, 'name': 'OK', 'count': 110}, {'id': 3, 'name': 'Courageous', 'count': 49}, {'id': 7, 'name': 'Funny', 'count': 31}, {'id': 11, 'name': 'Longwinded', 'count': 96}, {'id': 21, 'name': 'Unconvincing', 'count': 83}, {'id': 26, 'name': 'Obnoxious', 'count': 29}, {'id': 2, 'name': 'Confusing', 'count': 68}]",391.0,68.0,49.0,1330.0,31.0,583.0,832.0,588.0,970.0,96.0,110.0,29.0,85.0,83.0
887,Rob Harmon: How to keep rivers and streams flowing,How to keep rivers and streams flowing,"With streams and rivers drying up because of over-usage, Rob Harmon talks about a clever market mechanism to bring back the water. Farmers and beer companies find their fates intertwined in the century-old tale of Prickly Pear Creek.","https://www.ted.com/talks/rob_harmon_how_the_market_can_keep_streams_flowing
",8.766666666666667,2010-11-04,2011-03-11,1208,30,134,596776,Rob Harmon,Natural resources expert,1,137.79467680608363,TEDxRainier,tedx,"[496, 565, 1113, 1426, 1901, 2113, 2370]","['TEDx', 'business', 'environment', 'global issues', 'innovation', 'nature', 'rivers', 'sustainability', 'water']","[{'id': 8, 'name': 'Informative', 'count': 183}, {'id': 24, 'name': 'Persuasive', 'count': 135}, {'id': 25, 'name': 'OK', 'count': 53}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 9, 'name': 'Ingenious', 'count': 155}, {'id': 3, 'name': 'Courageous', 'count': 27}, {'id': 10, 'name': 'Inspiring', 'count': 139}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 15}, {'id': 22, 'name': 'Fascinating', 'count': 41}, {'id': 7, 'name': 'Funny', 'count': 8}]",15.0,13.0,27.0,41.0,8.0,183.0,155.0,139.0,17.0,14.0,53.0,7.0,135.0,23.0
888,David Brooks: The social animal,The social animal,"Columnist David Brooks unpacks new insights into human nature from the cognitive sciences -- insights with massive implications for economics and politics as well as our own self-knowledge. In a talk full of humor, he shows how you can't hope to understand humans as separate individuals making choices based on their conscious awareness.","https://www.ted.com/talks/david_brooks_the_social_animal
",18.733333333333334,2011-03-01,2011-03-14,3164,33,226,1132752,David Brooks,Op-ed columnist ,1,168.8967971530249,TED2011,main,[],"['brain', 'culture', 'motivation', 'society']","[{'id': 24, 'name': 'Persuasive', 'count': 347}, {'id': 8, 'name': 'Informative', 'count': 417}, {'id': 7, 'name': 'Funny', 'count': 390}, {'id': 22, 'name': 'Fascinating', 'count': 427}, {'id': 26, 'name': 'Obnoxious', 'count': 36}, {'id': 25, 'name': 'OK', 'count': 98}, {'id': 21, 'name': 'Unconvincing', 'count': 83}, {'id': 11, 'name': 'Longwinded', 'count': 70}, {'id': 10, 'name': 'Inspiring', 'count': 708}, {'id': 1, 'name': 'Beautiful', 'count': 209}, {'id': 23, 'name': 'Jaw-dropping', 'count': 93}, {'id': 9, 'name': 'Ingenious', 'count': 124}, {'id': 2, 'name': 'Confusing', 'count': 28}, {'id': 3, 'name': 'Courageous', 'count': 93}]",209.0,28.0,93.0,427.0,390.0,417.0,124.0,708.0,93.0,70.0,98.0,36.0,347.0,83.0
